city_left;city_right;response;rt;semester;student;age;id;sex;group;trial
Montreal;Kano;Montreal;1.4092;4;y;21;33;m;1;114
Rangun;Tianjin;Tianjin;70.2385;4;y;21;33;m;1;115
Wuhan;Busan;Wuhan;0.8489;4;y;21;33;m;1;116
Kano;Tianjin;Tianjin;0.8207;4;y;21;33;m;1;117
Seoul;Tianjin;Seoul;0.6789;4;y;21;33;m;1;118
London;Montreal;London;1.2110;4;y;21;33;m;1;119
Kano;Ankara;Ankara;1.0601;4;y;21;33;m;1;120
Seoul;Wuhan;Seoul;0.7488;4;y;21;33;m;1;121
Chongqing;Santiago;Santiago;1.2035;4;y;21;33;m;1;122
Bangkok;Ibadan;Bangkok;0.8392;4;y;21;33;m;1;123
Chongqing;Seoul;Seoul;0.9678;4;y;21;33;m;1;124
Tokio;Rangun;Tokio;0.5964;4;y;21;33;m;1;125
Rangun;Seoul;Seoul;0.6967;4;y;21;33;m;1;126
Tokio;Chongqing;Tokio;0.5527;4;y;21;33;m;1;127
Harbin;Montreal;Montreal;2.0657;4;y;21;33;m;1;128
Ibadan;Rangun;Ibadan;1.4359;4;y;21;33;m;1;129
Durban;Harbin;Durban;1.5351;4;y;21;33;m;1;130
Ibadan;Chongqing;Ibadan;2.2732;4;y;21;33;m;1;131
Tianjin;Shanghai;Shanghai;4.3026;4;y;21;33;m;1;132
Montreal;Wuhan;Montreal;1.0719;4;y;21;33;m;1;133
Montreal;Tianjin;Montreal;0.8282;4;y;21;33;m;1;134
Busan;Seoul;Seoul;0.8495;4;y;21;33;m;1;135
Busan;Santiago;Santiago;0.8632;4;y;21;33;m;1;136
Busan;Wuhan;Busan;5.8460;8;y;28;07;f;0;1
Bangkok;London;Bangkok;3.6167;8;y;28;07;f;0;2
Busan;Tianjin;Tianjin;2.7194;8;y;28;07;f;0;3
London;Chongqing;London;1.7721;8;y;28;07;f;0;4
London;Harbin;London;1.4685;8;y;28;07;f;0;5
Tianjin;Kano;Kano;1.6302;8;y;28;07;f;0;6
Busan;Shanghai;Shanghai;1.4315;8;y;28;07;f;0;7
London;Ibadan;London;1.4994;8;y;28;07;f;0;8
Kano;Santiago;Santiago;1.3034;8;y;28;07;f;0;9
London;Shanghai;Shanghai;2.3826;8;y;28;07;f;0;10
Bangkok;Montreal;Bangkok;1.8006;8;y;28;07;f;0;11
Tokio;Tianjin;Tokio;1.9422;8;y;28;07;f;0;12
Bangkok;Ankara;Bangkok;3.2645;8;y;28;07;f;0;13
Ibadan;Shanghai;Shanghai;1.4035;8;y;28;07;f;0;14
Harbin;Shanghai;Shanghai;1.0925;8;y;28;07;f;0;15
Ankara;Seoul;Ankara;5.5964;8;y;28;07;f;0;16
Bangkok;Tianjin;Bangkok;0.9265;8;y;28;07;f;0;17
Montreal;Ibadan;Montreal;1.1833;8;y;28;07;f;0;18
Durban;Busan;Busan;2.3863;8;y;28;07;f;0;19
Santiago;Rangun;Santiago;1.6776;8;y;28;07;f;0;20
Seoul;Rangun;Seoul;1.0880;8;y;28;07;f;0;21
Durban;Santiago;Santiago;1.0245;8;y;28;07;f;0;22
Rangun;Ankara;Ankara;1.2095;8;y;28;07;f;0;23
Harbin;Wuhan;Wuhan;1.9583;8;y;28;07;f;0;24
London;Tokio;Tokio;1.9601;8;y;28;07;f;0;25
Chongqing;Ankara;Ankara;1.5441;8;y;28;07;f;0;26
Busan;Bangkok;Bangkok;1.1575;8;y;28;07;f;0;27
Durban;Ibadan;Durban;2.6137;8;y;28;07;f;0;28
Kano;Montreal;Montreal;0.9111;8;y;28;07;f;0;29
Tokio;Montreal;Tokio;1.6780;8;y;28;07;f;0;30
Chongqing;Bangkok;Bangkok;1.4086;8;y;28;07;f;0;31
Santiago;Bangkok;Bangkok;1.2511;8;y;28;07;f;0;32
Montreal;London;London;1.0356;8;y;28;07;f;0;33
Chongqing;Harbin;Harbin;1.7943;8;y;28;07;f;0;34
Shanghai;Bangkok;Bangkok;3.5615;8;y;28;07;f;0;35
Shanghai;Montreal;Shanghai;2.9314;8;y;28;07;f;0;36
Wuhan;Seoul;Seoul;1.1192;8;y;28;07;f;0;37
Wuhan;Montreal;Montreal;1.2734;8;y;28;07;f;0;38
Ibadan;Wuhan;Ibadan;2.3946;8;y;28;07;f;0;39
Shanghai;Durban;Shanghai;1.1043;8;y;28;07;f;0;40
Montreal;Rangun;Montreal;0.9174;8;y;28;07;f;0;41
Tianjin;Montreal;Montreal;1.1194;8;y;28;07;f;0;42
Ibadan;Tianjin;Ibadan;1.5255;8;y;28;07;f;0;43
Busan;Tokio;Tokio;0.9779;8;y;28;07;f;0;44
Seoul;Shanghai;Shanghai;1.9873;8;y;28;07;f;0;45
Rangun;Bangkok;Bangkok;0.8481;8;y;28;07;f;0;46
Rangun;Ibadan;Rangun;1.1897;8;y;28;07;f;0;47
Shanghai;Tokio;Tokio;1.0352;8;y;28;07;f;0;48
Wuhan;Santiago;Santiago;0.7716;8;y;28;07;f;0;49
London;Busan;London;0.8019;8;y;28;07;f;0;50
Rangun;Tokio;Tokio;0.6831;8;y;28;07;f;0;51
Tianjin;Rangun;Rangun;1.2367;8;y;28;07;f;0;52
Tianjin;Santiago;Santiago;0.9826;8;y;28;07;f;0;53
Seoul;London;London;1.6184;8;y;28;07;f;0;54
Bangkok;Wuhan;Bangkok;0.7555;8;y;28;07;f;0;55
Ibadan;Bangkok;Bangkok;0.8089;8;y;28;07;f;0;56
Tianjin;London;London;0.6204;8;y;28;07;f;0;57
Durban;London;London;0.8234;8;y;28;07;f;0;58
Harbin;Kano;Harbin;1.5638;8;y;28;07;f;0;59
Rangun;Chongqing;Rangun;1.2610;8;y;28;07;f;0;60
Shanghai;Kano;Shanghai;0.9964;8;y;28;07;f;0;61
Tianjin;Durban;Tianjin;1.0446;8;y;28;07;f;0;62
Chongqing;Shanghai;Shanghai;0.7658;8;y;28;07;f;0;63
Busan;Ankara;Ankara;0.8609;8;y;28;07;f;0;64
Wuhan;Tianjin;Wuhan;1.3554;8;y;28;07;f;0;65
Bangkok;Kano;Bangkok;0.5971;8;y;28;07;f;0;66
Shanghai;Wuhan;Shanghai;0.9434;8;y;28;07;f;0;67
Ankara;Kano;Ankara;0.9539;8;y;28;07;f;0;68
Kano;Rangun;Kano;1.6298;8;y;28;07;f;0;69
Wuhan;Durban;Wuhan;1.2228;8;y;28;07;f;0;70
Ibadan;Ankara;Ankara;0.8242;8;y;28;07;f;0;71
Montreal;Harbin;Montreal;0.9751;8;y;28;07;f;0;72
Santiago;Harbin;Santiago;0.8522;8;y;28;07;f;0;73
Ibadan;Tokio;Tokio;0.9554;8;y;28;07;f;0;74
Busan;Ibadan;Busan;1.5252;8;y;28;07;f;0;75
Kano;Seoul;Seoul;0.7924;8;y;28;07;f;0;76
Wuhan;Kano;Kano;1.5842;8;y;28;07;f;0;77
Harbin;Durban;Durban;1.4172;8;y;28;07;f;0;78
Montreal;Busan;Montreal;0.8461;8;y;28;07;f;0;79
Kano;Durban;Kano;1.1325;8;y;28;07;f;0;80
Busan;Harbin;Busan;1.1477;8;y;28;07;f;0;81
Kano;London;London;0.7370;8;y;28;07;f;0;82
Tokio;Durban;Tokio;0.6606;8;y;28;07;f;0;83
Chongqing;Ibadan;Ibadan;1.5656;8;y;28;07;f;0;84
Kano;Busan;Busan;0.8629;8;y;28;07;f;0;85
Montreal;Seoul;Seoul;1.8341;8;y;28;07;f;0;86
Tokio;Bangkok;Tokio;1.0876;8;y;28;07;f;0;87
Ankara;Santiago;Ankara;1.2342;8;y;28;07;f;0;88
Shanghai;Ankara;Shanghai;2.3646;8;y;28;07;f;0;89
Ankara;Wuhan;Ankara;1.5776;8;y;28;07;f;0;90
Tokio;Wuhan;Tokio;0.9886;8;y;28;07;f;0;91
Rangun;Shanghai;Shanghai;1.2811;8;y;28;07;f;0;92
Santiago;Busan;Santiago;0.8893;8;y;28;07;f;0;93
Tianjin;Chongqing;Tianjin;1.3715;8;y;28;07;f;0;94
Seoul;Busan;Seoul;0.6268;8;y;28;07;f;0;95
Chongqing;Wuhan;Wuhan;1.1263;8;y;28;07;f;0;96
Harbin;Ankara;Ankara;0.7238;8;y;28;07;f;0;97
Seoul;Santiago;Seoul;2.4536;8;y;28;07;f;0;98
Santiago;Ibadan;Santiago;0.9898;8;y;28;07;f;0;99
Kano;Chongqing;Kano;0.9632;8;y;28;07;f;0;100
Montreal;Chongqing;Montreal;0.8248;8;y;28;07;f;0;101
Durban;Montreal;Montreal;1.0097;8;y;28;07;f;0;102
London;Rangun;London;1.1513;8;y;28;07;f;0;103
Chongqing;Tokio;Tokio;0.9785;8;y;28;07;f;0;104
Durban;Rangun;Rangun;1.1691;8;y;28;07;f;0;105
Harbin;Tianjin;Harbin;1.0977;8;y;28;07;f;0;106
Seoul;Harbin;Seoul;0.5818;8;y;28;07;f;0;107
Ankara;Durban;Ankara;0.6959;8;y;28;07;f;0;108
Rangun;Busan;Rangun;2.6373;8;y;28;07;f;0;109
Ankara;Tianjin;Ankara;0.6892;8;y;28;07;f;0;110
Tokio;Seoul;Tokio;1.3476;8;y;28;07;f;0;111
Montreal;Santiago;Montreal;2.4872;8;y;28;07;f;0;112
Tokio;Ankara;Tokio;1.0800;8;y;28;07;f;0;113
Tokio;Kano;Tokio;0.9107;8;y;28;07;f;0;114
Durban;Chongqing;Durban;1.1761;8;y;28;07;f;0;115
Bangkok;Seoul;Bangkok;1.1248;8;y;28;07;f;0;116
Chongqing;Busan;Busan;1.4971;8;y;28;07;f;0;117
Ankara;London;London;2.3379;8;y;28;07;f;0;118
Santiago;Shanghai;Shanghai;3.6800;8;y;28;07;f;0;119
Seoul;Chongqing;Seoul;0.9080;8;y;28;07;f;0;120
Shanghai;Tianjin;Shanghai;1.0631;8;y;28;07;f;0;121
Ibadan;Kano;Kano;2.2607;8;y;28;07;f;0;122
Ibadan;Harbin;Ibadan;4.8860;8;y;28;07;f;0;123
Harbin;Tokio;Tokio;0.9448;8;y;28;07;f;0;124
Seoul;Ibadan;Seoul;1.0939;8;y;28;07;f;0;125
Santiago;Tokio;Tokio;1.1212;8;y;28;07;f;0;126
Rangun;Harbin;Harbin;1.3555;8;y;28;07;f;0;127
Harbin;Bangkok;Bangkok;1.0926;8;y;28;07;f;0;128
Durban;Seoul;Seoul;0.9785;8;y;28;07;f;0;129
Ankara;Montreal;Ankara;1.1725;8;y;28;07;f;0;130
Tianjin;Seoul;Seoul;0.7518;8;y;28;07;f;0;131
Santiago;Chongqing;Santiago;1.0308;8;y;28;07;f;0;132
Bangkok;Durban;Bangkok;0.9486;8;y;28;07;f;0;133
Wuhan;Rangun;Wuhan;2.1495;8;y;28;07;f;0;134
London;Santiago;London;1.6763;8;y;28;07;f;0;135
Wuhan;London;London;0.7264;8;y;28;07;f;0;136
Wuhan;Seoul;Seoul;1.8025;6;y;21;05;f;0;1
Harbin;Kano;Harbin;3.2167;6;y;21;05;f;0;2
Ibadan;Kano;Kano;1.5004;6;y;21;05;f;0;3
Durban;Seoul;Seoul;1.1791;6;y;21;05;f;0;4
Seoul;Busan;Seoul;1.5382;6;y;21;05;f;0;5
Shanghai;Montreal;Shanghai;3.0700;6;y;21;05;f;0;6
Durban;Montreal;Montreal;1.4690;6;y;21;05;f;0;7
Montreal;Seoul;Montreal;2.4991;6;y;21;05;f;0;8
Kano;Rangun;Kano;4.5898;6;y;21;05;f;0;9
Seoul;London;Seoul;3.4315;6;y;21;05;f;0;10
Ibadan;Bangkok;Bangkok;1.5351;6;y;21;05;f;0;11
Chongqing;Bangkok;Bangkok;1.2091;6;y;21;05;f;0;12
Tianjin;London;London;2.2168;6;y;21;05;f;0;13
Rangun;Busan;Rangun;1.4116;6;y;21;05;f;0;14
Busan;Harbin;Harbin;1.0039;6;y;21;05;f;0;15
Wuhan;Montreal;Montreal;1.2480;6;y;21;05;f;0;16
Seoul;Shanghai;Shanghai;0.9803;6;y;21;05;f;0;17
Durban;Chongqing;Durban;1.9189;6;y;21;05;f;0;18
Chongqing;Tokio;Tokio;1.1246;6;y;21;05;f;0;19
London;Busan;London;1.2636;6;y;21;05;f;0;20
Chongqing;Ibadan;Ibadan;1.4155;6;y;21;05;f;0;21
Ibadan;Ankara;Ankara;1.6247;6;y;21;05;f;0;22
Ankara;Seoul;Seoul;1.6777;6;y;21;05;f;0;23
Montreal;Harbin;Montreal;1.2287;6;y;21;05;f;0;24
Montreal;Ibadan;Montreal;0.9852;6;y;21;05;f;0;25
Bangkok;Montreal;Bangkok;1.7671;6;y;21;05;f;0;26
Tokio;Bangkok;Tokio;3.8258;6;y;21;05;f;0;27
Durban;Santiago;Santiago;1.4714;6;y;21;05;f;0;28
Wuhan;Rangun;Wuhan;1.8015;6;y;21;05;f;0;29
Rangun;Bangkok;Bangkok;1.6200;6;y;21;05;f;0;30
London;Tokio;Tokio;1.1218;6;y;21;05;f;0;31
London;Rangun;London;1.8773;6;y;21;05;f;0;32
Ankara;Wuhan;Ankara;1.3911;6;y;21;05;f;0;33
Santiago;Busan;Santiago;1.3863;6;y;21;05;f;0;34
Montreal;Chongqing;Montreal;1.8585;6;y;21;05;f;0;35
Tianjin;Chongqing;Chongqing;0.9686;6;y;21;05;f;0;36
Busan;Wuhan;Wuhan;0.9150;6;y;21;05;f;0;37
Tokio;Wuhan;Tokio;0.9259;6;y;21;05;f;0;38
Tokio;Seoul;Tokio;1.1917;6;y;21;05;f;0;39
Durban;London;London;1.0679;6;y;21;05;f;0;40
Wuhan;London;London;0.7605;6;y;21;05;f;0;41
Busan;Ibadan;Ibadan;1.6415;6;y;21;05;f;0;42
Tokio;Kano;Tokio;0.9826;6;y;21;05;f;0;43
Ibadan;Harbin;Harbin;1.5990;6;y;21;05;f;0;44
Santiago;Bangkok;Bangkok;2.6974;6;y;21;05;f;0;45
London;Shanghai;Shanghai;0.9685;6;y;21;05;f;0;46
Busan;Ankara;Ankara;1.2188;6;y;21;05;f;0;47
Harbin;Bangkok;Bangkok;0.8197;6;y;21;05;f;0;48
Wuhan;Durban;Wuhan;0.8312;6;y;21;05;f;0;49
Tianjin;Kano;Kano;0.8758;6;y;21;05;f;0;50
Bangkok;London;Bangkok;0.9257;6;y;21;05;f;0;51
London;Santiago;Santiago;0.8602;6;y;21;05;f;0;52
Montreal;London;Montreal;1.5088;6;y;21;05;f;0;53
Tokio;Tianjin;Tokio;1.2628;6;y;21;05;f;0;54
Bangkok;Kano;Bangkok;1.0153;6;y;21;05;f;0;55
Tokio;Ankara;Tokio;1.3349;6;y;21;05;f;0;56
Ankara;Durban;Ankara;1.3094;6;y;21;05;f;0;57
Ankara;Kano;Ankara;0.9617;6;y;21;05;f;0;58
Seoul;Rangun;Seoul;1.2269;6;y;21;05;f;0;59
Bangkok;Seoul;Bangkok;2.0082;6;y;21;05;f;0;60
Busan;Tokio;Tokio;0.7807;6;y;21;05;f;0;61
Chongqing;Shanghai;Shanghai;0.7796;6;y;21;05;f;0;62
Tianjin;Seoul;Seoul;1.2617;6;y;21;05;f;0;63
Shanghai;Durban;Shanghai;0.6654;6;y;21;05;f;0;64
Seoul;Harbin;Seoul;0.7787;6;y;21;05;f;0;65
Montreal;Santiago;Santiago;2.7894;6;y;21;05;f;0;66
Harbin;Ankara;Ankara;0.8514;6;y;21;05;f;0;67
Rangun;Shanghai;Shanghai;2.4567;6;y;21;05;f;0;68
Rangun;Ibadan;Rangun;1.4464;6;y;21;05;f;0;69
Chongqing;Busan;Chongqing;0.9451;6;y;21;05;f;0;70
Shanghai;Tianjin;Shanghai;0.7507;6;y;21;05;f;0;71
Durban;Ibadan;Ibadan;0.8232;6;y;21;05;f;0;72
Harbin;Tianjin;Harbin;0.7035;6;y;21;05;f;0;73
Seoul;Chongqing;Seoul;0.6463;6;y;21;05;f;0;74
Chongqing;Ankara;Ankara;0.8347;6;y;21;05;f;0;75
Shanghai;Wuhan;Shanghai;0.6589;6;y;21;05;f;0;76
Bangkok;Ankara;Ankara;0.6416;6;y;21;05;f;0;77
Durban;Rangun;Durban;0.9279;6;y;21;05;f;0;78
London;Harbin;London;0.6375;6;y;21;05;f;0;79
London;Ibadan;London;0.6894;6;y;21;05;f;0;80
Bangkok;Wuhan;Bangkok;0.7818;6;y;21;05;f;0;81
Wuhan;Santiago;Santiago;1.1051;6;y;21;05;f;0;82
Rangun;Tokio;Tokio;0.5941;6;y;21;05;f;0;83
Harbin;Wuhan;Harbin;0.9846;6;y;21;05;f;0;84
Ibadan;Tokio;Tokio;0.6756;6;y;21;05;f;0;85
Montreal;Rangun;Montreal;1.2005;6;y;21;05;f;0;86
Ankara;Montreal;Montreal;1.8890;6;y;21;05;f;0;87
Harbin;Shanghai;Shanghai;1.6679;6;y;21;05;f;0;88
Tianjin;Santiago;Santiago;1.9395;6;y;21;05;f;0;89
Santiago;Tokio;Tokio;1.9428;6;y;21;05;f;0;90
Ankara;London;Ankara;2.3375;6;y;21;05;f;0;91
Harbin;Durban;Harbin;1.3335;6;y;21;05;f;0;92
Tokio;Montreal;Tokio;4.2670;6;y;21;05;f;0;93
Rangun;Harbin;Harbin;0.8398;6;y;21;05;f;0;94
Chongqing;Wuhan;Wuhan;0.8655;6;y;21;05;f;0;95
Kano;Seoul;Seoul;1.3272;6;y;21;05;f;0;96
Shanghai;Kano;Shanghai;1.0027;6;y;21;05;f;0;97
Kano;Busan;Kano;0.9690;6;y;21;05;f;0;98
Kano;Santiago;Santiago;0.8506;6;y;21;05;f;0;99
Wuhan;Kano;Wuhan;1.0368;6;y;21;05;f;0;100
Durban;Busan;Durban;0.8251;6;y;21;05;f;0;101
Wuhan;Tianjin;Tianjin;0.7613;6;y;21;05;f;0;102
Shanghai;Tokio;Tokio;4.3326;6;y;21;05;f;0;103
Busan;Shanghai;Shanghai;0.7857;6;y;21;05;f;0;104
Busan;Tianjin;Tianjin;0.8702;6;y;21;05;f;0;105
Santiago;Chongqing;Santiago;1.0299;6;y;21;05;f;0;106
Ibadan;Tianjin;Ibadan;1.1645;6;y;21;05;f;0;107
Shanghai;Ankara;Shanghai;1.2043;6;y;21;05;f;0;108
Tianjin;Rangun;Rangun;1.2178;6;y;21;05;f;0;109
Montreal;Busan;Montreal;0.9834;6;y;21;05;f;0;110
Ankara;Santiago;Ankara;0.8466;6;y;21;05;f;0;111
Tianjin;Montreal;Montreal;1.0268;6;y;21;05;f;0;112
Shanghai;Bangkok;Bangkok;1.2371;6;y;21;05;f;0;113
Tianjin;Durban;Durban;1.1602;6;y;21;05;f;0;114
Busan;Bangkok;Bangkok;1.1659;6;y;21;05;f;0;115
Bangkok;Durban;Bangkok;0.8995;6;y;21;05;f;0;116
Seoul;Santiago;Seoul;1.0390;6;y;21;05;f;0;117
Chongqing;Harbin;Chongqing;1.9754;6;y;21;05;f;0;118
Harbin;Tokio;Tokio;1.2444;6;y;21;05;f;0;119
London;Chongqing;Chongqing;0.8376;6;y;21;05;f;0;120
Kano;London;Kano;0.8544;6;y;21;05;f;0;121
Santiago;Harbin;Santiago;1.3004;6;y;21;05;f;0;122
Ibadan;Shanghai;Shanghai;1.3525;6;y;21;05;f;0;123
Ankara;Tianjin;Ankara;0.9849;6;y;21;05;f;0;124
Bangkok;Tianjin;Bangkok;1.0051;6;y;21;05;f;0;125
Tokio;Durban;Tokio;1.2534;6;y;21;05;f;0;126
Santiago;Rangun;Rangun;1.4722;6;y;21;05;f;0;127
Kano;Durban;Durban;1.3056;6;y;21;05;f;0;128
Kano;Montreal;Montreal;0.9498;6;y;21;05;f;0;129
Rangun;Ankara;Rangun;1.4946;6;y;21;05;f;0;130
Rangun;Chongqing;Rangun;1.8547;6;y;21;05;f;0;131
Santiago;Shanghai;Shanghai;1.7876;6;y;21;05;f;0;132
Seoul;Ibadan;Seoul;0.8624;6;y;21;05;f;0;133
Santiago;Ibadan;Santiago;1.0382;6;y;21;05;f;0;134
Kano;Chongqing;Kano;1.1975;6;y;21;05;f;0;135
Ibadan;Wuhan;Wuhan;0.8278;6;y;21;05;f;0;136
Durban;Tokio;Tokio;1.9955;NA;n;58;21;f;0;1
Harbin;Chongqing;Chongqing;2.5489;NA;n;58;21;f;0;2
Montreal;Shanghai;Shanghai;1.5884;NA;n;58;21;f;0;3
Montreal;Bangkok;Bangkok;2.4227;NA;n;58;21;f;0;4
Durban;Wuhan;Durban;1.3725;NA;n;58;21;f;0;5
Busan;Chongqing;Busan;2.0898;NA;n;58;21;f;0;6
Ibadan;Chongqing;Ibadan;2.2930;NA;n;58;21;f;0;7
London;Tianjin;London;1.9619;NA;n;58;21;f;0;8
Busan;Kano;Busan;1.8437;NA;n;58;21;f;0;9
Seoul;Bangkok;Seoul;1.7642;NA;n;58;21;f;0;10
Tianjin;Wuhan;Wuhan;4.8321;NA;n;58;21;f;0;11
Kano;Ankara;Ankara;2.2251;NA;n;58;21;f;0;12
Tokio;Busan;Tokio;1.3725;NA;n;58;21;f;0;13
London;Durban;London;1.3199;NA;n;58;21;f;0;14
Tokio;Shanghai;Shanghai;1.3702;NA;n;58;21;f;0;15
Chongqing;Montreal;Chongqing;1.4988;NA;n;58;21;f;0;16
Shanghai;Busan;Busan;1.8944;NA;n;58;21;f;0;17
Seoul;Durban;Seoul;2.0320;NA;n;58;21;f;0;18
Busan;London;London;3.8874;NA;n;58;21;f;0;19
Tokio;Santiago;Tokio;4.2305;NA;n;58;21;f;0;20
Rangun;Wuhan;Rangun;3.5349;NA;n;58;21;f;0;21
Chongqing;Rangun;Rangun;2.5849;NA;n;58;21;f;0;22
Shanghai;Santiago;Shanghai;1.9520;NA;n;58;21;f;0;23
Ankara;Ibadan;Ankara;3.4080;NA;n;58;21;f;0;24
Bangkok;Ibadan;Bangkok;2.0184;NA;n;58;21;f;0;25
Wuhan;Harbin;Wuhan;2.3125;NA;n;58;21;f;0;26
Wuhan;Shanghai;Shanghai;1.5213;NA;n;58;21;f;0;27
Busan;Rangun;Busan;1.4361;NA;n;58;21;f;0;28
Montreal;Tianjin;Montreal;2.8121;NA;n;58;21;f;0;29
Santiago;Seoul;Seoul;1.6800;NA;n;58;21;f;0;30
Tokio;Ibadan;Tokio;1.3331;NA;n;58;21;f;0;31
Wuhan;Bangkok;Bangkok;1.4891;NA;n;58;21;f;0;32
Bangkok;Shanghai;Shanghai;3.5504;NA;n;58;21;f;0;33
London;Montreal;London;3.0790;NA;n;58;21;f;0;34
Tianjin;Bangkok;Bangkok;3.9682;NA;n;58;21;f;0;35
Tianjin;Tokio;Tokio;1.5898;NA;n;58;21;f;0;36
Chongqing;Durban;Durban;3.3047;NA;n;58;21;f;0;37
Wuhan;Tokio;Tokio;1.6677;NA;n;58;21;f;0;38
Montreal;Wuhan;Montreal;1.4752;NA;n;58;21;f;0;39
Chongqing;London;London;1.5053;NA;n;58;21;f;0;40
Wuhan;Chongqing;Wuhan;3.3177;NA;n;58;21;f;0;41
Ibadan;Montreal;Montreal;1.4971;NA;n;58;21;f;0;42
Tianjin;Ibadan;Tianjin;1.8330;NA;n;58;21;f;0;43
Montreal;Kano;Montreal;1.7571;NA;n;58;21;f;0;44
Bangkok;Tokio;Tokio;2.2447;NA;n;58;21;f;0;45
Tokio;Rangun;Tokio;1.3083;NA;n;58;21;f;0;46
Ankara;Tokio;Tokio;1.4267;NA;n;58;21;f;0;47
Shanghai;Seoul;Shanghai;2.2379;NA;n;58;21;f;0;48
Shanghai;Harbin;Shanghai;1.1927;NA;n;58;21;f;0;49
Shanghai;London;London;2.6170;NA;n;58;21;f;0;50
Ibadan;Durban;Durban;4.1627;NA;n;58;21;f;0;51
Shanghai;Rangun;Shanghai;1.2531;NA;n;58;21;f;0;52
Busan;Santiago;Santiago;1.6645;NA;n;58;21;f;0;53
Harbin;Santiago;Santiago;1.0894;NA;n;58;21;f;0;54
London;Kano;London;1.1188;NA;n;58;21;f;0;55
Ibadan;Santiago;Santiago;1.2515;NA;n;58;21;f;0;56
London;Seoul;Seoul;1.5107;NA;n;58;21;f;0;57
Harbin;London;London;1.1770;NA;n;58;21;f;0;58
Chongqing;Tianjin;Chongqing;2.1427;NA;n;58;21;f;0;59
Ankara;Harbin;Ankara;1.4784;NA;n;58;21;f;0;60
Durban;Kano;Durban;1.7892;NA;n;58;21;f;0;61
Rangun;Santiago;Santiago;1.2270;NA;n;58;21;f;0;62
Santiago;Wuhan;Santiago;1.1980;NA;n;58;21;f;0;63
Rangun;Durban;Durban;2.0694;NA;n;58;21;f;0;64
Tokio;London;London;1.9323;NA;n;58;21;f;0;65
Montreal;Ankara;Montreal;2.9356;NA;n;58;21;f;0;66
Harbin;Seoul;Seoul;1.1478;NA;n;58;21;f;0;67
Bangkok;Rangun;Bangkok;1.3011;NA;n;58;21;f;0;68
Harbin;Rangun;Rangun;8.4545;NA;n;58;21;f;0;69
Kano;Bangkok;Bangkok;1.2091;NA;n;58;21;f;0;70
Kano;Shanghai;Shanghai;0.9948;NA;n;58;21;f;0;71
Rangun;Montreal;Montreal;1.0815;NA;n;58;21;f;0;72
Seoul;Wuhan;Seoul;1.1821;NA;n;58;21;f;0;73
Seoul;Tianjin;Seoul;1.0819;NA;n;58;21;f;0;74
Harbin;Busan;Harbin;2.8527;NA;n;58;21;f;0;75
Kano;Tianjin;Kano;2.8528;NA;n;58;21;f;0;76
Ankara;Shanghai;Shanghai;1.3384;NA;n;58;21;f;0;77
Bangkok;Santiago;Bangkok;1.6743;NA;n;58;21;f;0;78
Wuhan;Ibadan;Wuhan;2.8537;NA;n;58;21;f;0;79
Tokio;Chongqing;Tokio;1.8128;NA;n;58;21;f;0;80
Ibadan;Rangun;Rangun;2.2284;NA;n;58;21;f;0;81
Santiago;London;London;1.4312;NA;n;58;21;f;0;82
Durban;Shanghai;Shanghai;1.2323;NA;n;58;21;f;0;83
London;Ankara;London;1.4350;NA;n;58;21;f;0;84
Santiago;Ankara;Santiago;3.8695;NA;n;58;21;f;0;85
Ankara;Chongqing;Chongqing;2.0378;NA;n;58;21;f;0;86
Wuhan;Busan;Wuhan;1.4687;NA;n;58;21;f;0;87
Chongqing;Seoul;Seoul;0.9970;NA;n;58;21;f;0;88
Shanghai;Chongqing;Shanghai;1.5474;NA;n;58;21;f;0;89
Rangun;Tianjin;Rangun;2.0429;NA;n;58;21;f;0;90
London;Bangkok;London;2.0196;NA;n;58;21;f;0;91
Bangkok;Harbin;Bangkok;1.1051;NA;n;58;21;f;0;92
Ibadan;London;London;1.2128;NA;n;58;21;f;0;93
Kano;Ibadan;Ibadan;2.1076;NA;n;58;21;f;0;94
Seoul;Ankara;Seoul;1.7859;NA;n;58;21;f;0;95
Tokio;Harbin;Tokio;1.2965;NA;n;58;21;f;0;96
Ankara;Rangun;Ankara;1.9638;NA;n;58;21;f;0;97
Harbin;Montreal;Montreal;1.6564;NA;n;58;21;f;0;98
Ibadan;Seoul;Seoul;1.1856;NA;n;58;21;f;0;99
Kano;Wuhan;Wuhan;1.2571;NA;n;58;21;f;0;100
Montreal;Durban;Montreal;2.2231;NA;n;58;21;f;0;101
Durban;Ankara;Ankara;1.6731;NA;n;58;21;f;0;102
Santiago;Kano;Santiago;1.8464;NA;n;58;21;f;0;103
Santiago;Montreal;Santiago;2.0427;NA;n;58;21;f;0;104
Tianjin;Harbin;Tianjin;1.7892;NA;n;58;21;f;0;105
Bangkok;Busan;Bangkok;1.4792;NA;n;58;21;f;0;106
London;Wuhan;London;1.1057;NA;n;58;21;f;0;107
Santiago;Tianjin;Santiago;2.1226;NA;n;58;21;f;0;108
Wuhan;Ankara;Ankara;1.6886;NA;n;58;21;f;0;109
Seoul;Montreal;Seoul;1.4766;NA;n;58;21;f;0;110
Chongqing;Kano;Chongqing;1.3121;NA;n;58;21;f;0;111
Rangun;London;London;1.2755;NA;n;58;21;f;0;112
